name,date,mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb, trb,ast,stl,blk,tov,pf,pts,plus_minus,result,score,opp,opp_score,pts_team,team
"Hezonja,Mario",20181216,13:20,1,3,0.33299999999999996,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-6,0,99,IND,110,,NYK
"Burke,Trey",20181216,12:35,1,7,0.14300000000000002,1,2,0.5,0,0,0.0,0,4,0,3,1,0,0,0,3,-2,0,99,IND,110,,NYK
"Richardson,Josh",20181216,35:36,9,20,0.45,2,8,0.25,2,2,1.0,0,1,0,4,3,0,4,3,22,10,1,102,NOP,96,,MIA
"McGruder,Rodney",20181216,23:14,0,6,0.0,0,1,0.0,0,0,0.0,4,4,0,3,0,0,1,1,0,5,1,102,NOP,96,,MIA
"Whiteside,Hassan",20181216,22:40,8,14,0.5710000000000001,0,0,0.0,1,3,0.33299999999999996,6,6,0,0,0,3,1,3,17,5,1,102,NOP,96,,MIA
"Johnson,James",20181216,15:44,1,4,0.25,0,2,0.0,1,3,0.33299999999999996,0,5,0,2,0,0,0,4,3,5,1,102,NOP,96,,MIA
"Winslow,Justise",20181216,14:45,1,4,0.25,0,2,0.0,0,0,0.0,1,1,0,3,0,0,1,1,2,1,1,102,NOP,96,,MIA
"Olynyk,Kelly",20181216,32:16,2,9,0.222,0,5,0.0,4,4,1.0,1,5,0,1,0,0,1,3,8,1,1,102,NOP,96,,MIA
"Johnson,Tyler",20181216,25:52,5,13,0.385,3,8,0.375,2,2,1.0,0,1,0,2,1,0,1,0,15,1,1,102,NOP,96,,MIA
"Adebayo,Bam",20181216,25:20,1,2,0.5,1,1,1.0,2,2,1.0,2,6,0,5,0,1,4,5,5,1,1,102,NOP,96,,MIA
"Wade,Dwyane",20181216,23:10,6,12,0.5,3,6,0.5,4,4,1.0,3,3,0,2,0,0,5,0,19,7,1,102,NOP,96,,MIA
"Jones,Derrick",20181216,21:23,5,7,0.7140000000000001,1,2,0.5,0,3,0.0,5,3,0,0,2,0,0,1,11,-6,1,102,NOP,96,,MIA
"Holiday,Jrue",20181216,40:40,8,19,0.42100000000000004,4,8,0.5,2,2,1.0,1,1,0,4,3,1,3,6,22,-1,0,96,MIA,102,,NOP
"Davis,Anthony",20181216,38:54,10,19,0.526,2,3,0.667,5,6,0.833,3,9,0,7,3,3,1,1,27,-2,0,96,MIA,102,,NOP
"Randle,Julius",20181216,30:12,6,13,0.462,1,1,1.0,4,5,0.8,2,8,0,2,1,1,1,4,17,-9,0,96,MIA,102,,NOP
"Hill,Solomon",20181216,26:28,4,6,0.667,1,2,0.5,1,2,0.5,2,5,0,1,1,0,0,2,10,-12,0,96,MIA,102,,NOP
"Frazier,Tim",20181216,12:10,0,2,0.0,0,1,0.0,0,0,0.0,1,0,0,2,0,0,1,1,0,-6,0,96,MIA,102,,NOP
"Moore,E'Twaun",20181216,34:49,4,10,0.4,3,6,0.5,0,0,0.0,0,2,0,2,1,0,0,2,11,6,0,96,MIA,102,,NOP
"Miller,Darius",20181216,30:58,1,9,0.111,1,8,0.125,0,0,0.0,1,1,0,4,1,0,1,2,3,2,0,96,MIA,102,,NOP
"Harrison,Andrew",20181216,14:02,2,7,0.28600000000000003,1,6,0.16699999999999998,1,2,0.5,1,1,0,4,0,0,0,3,6,0,0,96,MIA,102,,NOP
"Satoranský,Tomáš",20181216,45:37,4,7,0.5710000000000001,1,2,0.5,2,2,1.0,2,2,0,5,3,0,2,2,11,16,1,128,LAL,110,,WAS
"Wall,John",20181216,42:04,16,27,0.593,4,8,0.5,4,6,0.667,1,5,0,14,3,2,5,3,40,25,1,128,LAL,110,,WAS
"Beal,Bradley",20181216,38:32,10,24,0.41700000000000004,4,9,0.444,1,1,1.0,5,7,0,3,0,0,5,0,25,20,1,128,LAL,110,,WAS
"Green,Jeff",20181216,33:16,8,15,0.5329999999999999,4,6,0.667,0,1,0.0,1,6,0,1,0,1,0,1,20,27,1,128,LAL,110,,WAS
"Bryant,Thomas",20181216,28:05,4,8,0.5,0,0,0.0,0,0,0.0,3,8,0,2,1,2,0,1,8,12,1,128,LAL,110,,WAS
"Dekker,Sam",20181216,21:50,10,15,0.667,0,2,0.0,0,0,0.0,2,3,0,4,3,0,3,2,20,2,1,128,LAL,110,,WAS
"Brown,Troy",20181216,15:21,0,4,0.0,0,1,0.0,0,0,0.0,0,2,0,1,3,0,1,2,0,-6,1,128,LAL,110,,WAS
"Morris,Markieff",20181216,10:42,2,4,0.5,0,2,0.0,0,0,0.0,1,3,0,0,0,0,1,2,4,-4,1,128,LAL,110,,WAS
"Ball,Lonzo",20181216,34:27,4,11,0.364,2,7,0.28600000000000003,0,0,0.0,0,5,0,4,3,2,4,1,10,-24,0,110,WAS,128,,LAL
"James,LeBron",20181216,32:00,5,16,0.313,0,2,0.0,3,6,0.5,0,6,0,3,0,1,4,0,13,-21,0,110,WAS,128,,LAL
"Kuzma,Kyle",20181216,28:37,9,15,0.6,0,4,0.0,2,2,1.0,2,4,0,3,1,1,6,4,20,-22,0,110,WAS,128,,LAL
"Hart,Josh",20181216,20:30,2,10,0.2,0,5,0.0,0,0,0.0,0,0,0,0,0,1,0,2,4,-26,0,110,WAS,128,,LAL
"Chandler,Tyson",20181216,19:37,1,3,0.33299999999999996,0,0,0.0,0,0,0.0,3,4,0,0,2,1,1,0,2,-29,0,110,WAS,128,,LAL
"Mykhailiuk,Sviatoslav",20181216,27:30,2,6,0.33299999999999996,0,3,0.0,1,1,1.0,0,3,0,1,2,0,3,0,5,8,0,110,WAS,128,,LAL
"Caldwell-Pope,Kentavious",20181216,27:29,9,12,0.75,4,6,0.667,3,3,1.0,1,5,0,5,1,0,0,1,25,-1,0,110,WAS,128,,LAL
"Stephenson,Lance",20181216,22:46,4,8,0.5,3,6,0.5,1,4,0.25,1,3,0,5,1,0,3,4,12,8,0,110,WAS,128,,LAL
"Wagner,Moritz",20181216,16:35,5,7,0.7140000000000001,2,3,0.667,0,0,0.0,1,2,0,1,0,0,1,1,12,11,0,110,WAS,128,,LAL
"Middleton,Khris",20181217,36:33,7,16,0.43799999999999994,3,6,0.5,5,6,0.833,0,2,0,6,1,0,1,3,22,15,1,107,DET,104,,MIL
"Bledsoe,Eric",20181217,34:49,7,16,0.43799999999999994,1,2,0.5,2,5,0.4,0,3,0,9,2,0,1,2,17,8,1,107,DET,104,,MIL
"Antetokounmpo,Giannis",20181217,31:11,15,21,0.7140000000000001,0,3,0.0,2,2,1.0,3,9,0,5,0,2,6,5,32,-8,1,107,DET,104,,MIL
"Snell,Tony",20181217,28:58,5,8,0.625,2,4,0.5,0,0,0.0,1,5,0,1,1,1,0,1,12,6,1,107,DET,104,,MIL
"Lopez,Brook",20181217,28:45,1,4,0.25,1,3,0.33299999999999996,0,0,0.0,0,3,0,4,1,5,0,3,3,2,1,107,DET,104,,MIL
"Brown,Sterling",20181217,26:28,4,8,0.5,1,2,0.5,0,0,0.0,1,2,0,3,3,0,0,3,9,7,1,107,DET,104,,MIL
"Wilson,D.J.",20181217,25:44,4,5,0.8,1,1,1.0,0,0,0.0,0,3,0,3,0,1,0,2,9,2,1,107,DET,104,,MIL
"Hill,George",20181217,13:59,0,6,0.0,0,2,0.0,1,2,0.5,0,2,0,1,0,0,1,0,1,-11,1,107,DET,104,,MIL
"Griffin,Blake",20181217,34:57,4,13,0.308,2,7,0.28600000000000003,9,12,0.75,0,10,0,11,1,0,10,3,19,-2,0,104,MIL,107,,DET
"Drummond,Andre",20181217,34:15,4,12,0.33299999999999996,0,0,0.0,2,2,1.0,4,10,0,1,1,0,0,2,10,-3,0,104,MIL,107,,DET
"Bullock,Reggie",20181217,34:13,9,14,0.643,5,7,0.7140000000000001,1,1,1.0,1,2,0,1,0,0,1,4,24,-8,0,104,MIL,107,,DET
"Jackson,Reggie",20181217,23:48,5,11,0.455,1,3,0.33299999999999996,0,0,0.0,1,1,0,4,0,0,0,0,11,-11,0,104,MIL,107,,DET
"Kennard,Luke",20181217,23:09,1,7,0.14300000000000002,1,4,0.25,0,0,0.0,1,1,0,0,0,0,0,0,3,-7,0,104,MIL,107,,DET
"Johnson,Stanley",20181217,24:57,8,14,0.5710000000000001,4,7,0.5710000000000001,0,0,0.0,0,6,0,2,0,1,1,4,20,4,0,104,MIL,107,,DET
"Calderón,José",20181217,24:12,2,4,0.5,0,1,0.0,0,0,0.0,3,0,0,5,0,0,2,3,4,8,0,104,MIL,107,,DET
"Galloway,Langston",20181217,22:37,2,7,0.28600000000000003,1,4,0.25,0,0,0.0,0,2,0,0,1,0,1,2,5,7,0,104,MIL,107,,DET
"Leuer,Jon",20181217,13:45,4,5,0.8,0,1,0.0,0,0,0.0,0,2,0,0,0,1,1,1,8,0,0,104,MIL,107,,DET
"Curry,Stephen",20181217,35:02,6,16,0.375,3,9,0.33299999999999996,5,5,1.0,0,7,0,1,2,0,3,3,20,19,1,110,MEM,93,,GSW
"Green,Draymond",20181217,33:34,2,8,0.25,0,1,0.0,4,4,1.0,0,7,0,5,2,0,2,3,8,10,1,110,MEM,93,,GSW
"Durant,Kevin",20181217,33:06,7,15,0.467,1,3,0.33299999999999996,8,8,1.0,0,3,0,5,0,2,2,0,23,14,1,110,MEM,93,,GSW
"Thompson,Klay",20181217,31:42,6,11,0.545,1,4,0.25,3,4,0.75,1,4,0,3,3,1,0,1,16,13,1,110,MEM,93,,GSW
"Looney,Kevon",20181217,17:48,3,4,0.75,0,0,0.0,1,1,1.0,1,2,0,1,0,0,0,3,7,3,1,110,MEM,93,,GSW
"Jerebko,Jonas",20181217,26:18,5,10,0.5,4,7,0.5710000000000001,2,2,1.0,1,2,0,1,1,0,1,4,16,16,1,110,MEM,93,,GSW
"Iguodala,Andre",20181217,16:29,3,3,1.0,3,3,1.0,1,2,0.5,1,4,0,2,1,0,1,0,10,9,1,110,MEM,93,,GSW
"Livingston,Shaun",20181217,14:51,1,3,0.33299999999999996,0,0,0.0,0,0,0.0,0,1,0,2,0,0,1,0,2,2,1,110,MEM,93,,GSW
"Bell,Jordan",20181217,12:14,2,6,0.33299999999999996,0,0,0.0,0,1,0.0,1,3,0,1,1,2,0,1,4,-1,1,110,MEM,93,,GSW
"Gasol,Marc",20181217,26:10,5,9,0.556,1,3,0.33299999999999996,4,4,1.0,0,6,0,6,1,0,1,3,15,-10,0,93,GSW,110,,MEM
"Mack,Shelvin",20181217,25:35,3,6,0.5,1,2,0.5,1,2,0.5,0,4,0,4,0,0,2,1,8,-13,0,93,GSW,110,,MEM
"Temple,Garrett",20181217,25:22,5,12,0.41700000000000004,2,5,0.4,1,2,0.5,0,1,0,1,2,2,1,1,13,-9,0,93,GSW,110,,MEM
"Anderson,Kyle",20181217,24:25,6,9,0.667,0,2,0.0,2,2,1.0,1,4,0,1,0,0,2,2,14,-8,0,93,GSW,110,,MEM
"Jackson,Jaren",20181217,22:27,1,6,0.16699999999999998,0,1,0.0,1,2,0.5,0,4,0,2,0,0,0,2,3,-11,0,93,GSW,110,,MEM
"Carter,Jevon",20181217,25:19,2,8,0.25,1,4,0.25,0,0,0.0,0,3,0,2,1,0,2,4,5,-6,0,93,GSW,110,,MEM
"Green,JaMychal",20181217,22:33,1,6,0.16699999999999998,0,1,0.0,1,2,0.5,0,4,0,1,2,1,1,3,3,-10,0,93,GSW,110,,MEM
"Casspi,Omri",20181217,21:12,8,10,0.8,2,4,0.5,2,2,1.0,0,6,0,2,0,1,1,0,20,-3,0,93,GSW,110,,MEM
"Brooks,MarShon",20181217,19:24,2,5,0.4,0,2,0.0,2,2,1.0,0,1,0,0,0,0,3,2,6,-4,0,93,GSW,110,,MEM
"Noah,Joakim",20181217,14:41,1,2,0.5,0,0,0.0,0,0,0.0,0,3,0,3,0,0,1,2,2,-1,0,93,GSW,110,,MEM
"Harden,James",20181217,40:34,14,31,0.452,4,12,0.33299999999999996,15,16,0.938,0,6,0,5,5,0,5,4,47,-1,1,102,UTA,97,,HOU
"Gordon,Eric",20181217,37:23,4,13,0.308,2,6,0.33299999999999996,2,2,1.0,0,4,0,1,0,0,4,4,12,-6,1,102,UTA,97,,HOU
"Paul,Chris",20181217,36:31,3,10,0.3,1,4,0.25,4,4,1.0,1,2,0,9,4,0,3,5,11,-3,1,102,UTA,97,,HOU
"Capela,Clint",20181217,34:58,2,8,0.25,0,0,0.0,1,5,0.2,3,11,0,0,3,5,2,4,5,-4,1,102,UTA,97,,HOU
"Tucker,P.J.",20181217,34:52,6,9,0.667,4,7,0.5710000000000001,0,0,0.0,1,1,0,0,0,1,0,3,16,5,1,102,UTA,97,,HOU
